seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
61001,1,100,0.0,100,random_forest,Random Forest,0.6245383707201889,0.2381891847230976,0.6814126328217237,0.22886285400492415,0.05687426210153479,0.4747693977211069,1843,193.94427956216202,0.4878215354024966,18.43
62000,0,100,0.0,100,boosted_trees,Boosted Trees,0.5930846382304583,0.2655265416305679,0.6996183620654141,0.21633634015991862,0.10653372383495574,0.4169847328244275,2096,248.24434683441487,0.37291052020233234,20.96
62001,1,100,0.0,100,boosted_trees,Boosted Trees,0.5659478784237378,0.27477931086623486,0.6770889011136211,0.2281771898930831,0.11114102268988324,0.507981755986317,1754,234.82945076866864,0.39112760167145894,17.54
63000,0,100,0.6,5,logistic,Logistic Regression,0.6150777319473217,0.24120206129596658,0.623983843222847,0.2386128469183609,0.008906111275525208,0.4678111587982833,1864,207.94872912789725,0.45145963587347376,18.64
63001,1,100,0.6,5,logistic,Logistic Regression,0.6691663817033433,0.23139331219535614,0.6816000020115058,0.22506397896715696,0.01243362030816253,0.5251959686450168,1786,216.15027882907424,0.43076926558226886,17.86
64000,0,100,0.6,5,random_forest,Random Forest,0.6324578576751282,0.2571205781271853,0.7795029344197961,0.19097357709143414,0.14704507674466794,0.4672603457307491,1909,207.73727587755693,0.45270822734017235,19.09
64001,1,100,0.6,5,random_forest,Random Forest,0.6011147447463383,0.2579042476746901,0.7755212202823181,0.18709102463257374,0.17440647553597977,0.39964317573595004,2242,219.63441266333956,0.4298726484987023,22.42
65000,0,100,0.6,5,boosted_trees,Boosted Trees,0.565448513088239,0.3205251808472848,0.8383321948720451,0.16502036436779666,0.2728836817838062,0.5057979017117614,1811,183.6756968348379,0.5178123505188275,18.11
65001,1,100,0.6,5,boosted_trees,Boosted Trees,0.5376808449535723,0.3325490950831793,0.8968397204760841,0.13262480008347755,0.3591588755225118,0.47799097065462753,1772,166.3999621749517,0.5770957465439269,17.72
66000,0,100,0.6,20,logistic,Logistic Regression,0.67464168766098,0.2273743931384274,0.6770046046587648,0.22635003886788244,0.002362916997784792,0.4943620178041543,1685,211.00143864964159,0.4407399080048242,16.85
66001,1,100,0.6,20,logistic,Logistic Regression,0.5352446857141714,0.25644096871826744,0.5896904205315336,0.24381292623362616,0.05444573481736226,0.5085,2000,251.79807733292301,0.3654143370885977,20.0
67000,0,100,0.6,20,random_forest,Random Forest,0.676330904807726,0.22792235638780867,0.7730460611255313,0.1947237918262709,0.09671515631780536,0.4747826086956522,1725,162.4816139697334,0.5917898970388984,17.25
67001,1,100,0.6,20,random_forest,Random Forest,0.5591935526770753,0.2545966587367916,0.6845212236200879,0.2234105635819851,0.12532767094301267,0.5227686703096539,1647,207.06098583699915,0.4495267161246573,16.47
68000,0,100,0.6,20,boosted_trees,Boosted Trees,0.6156030265644008,0.25686427490445063,0.7753655948303381,0.18687077416772782,0.15976256826593727,0.4124371284865112,2187,232.9499351459542,0.4019302041528679,21.87
68001,1,100,0.6,20,boosted_trees,Boosted Trees,0.5020717711319779,0.3182838650088046,0.7798872493577772,0.18584835194707144,0.27781547822579933,0.3988995873452545,2181,202.63098771950473,0.4691690546990765,21.81
69000,0,100,0.6,100,logistic,Logistic Regression,0.590183308223956,0.2592310430952726,0.5943160967717352,0.2563059667227089,0.004132788547779209,0.4843073593073593,1848,203.9147586785491,0.4612477309869476,18.48
69001,1,100,0.6,100,logistic,Logistic Regression,0.63517521740536,0.2451833254490294,0.6355793165874632,0.24493376869940262,0.000404099182103268,0.4934673366834171,1990,238.4734075624087,0.38861089639516705,19.9
70000,0,100,0.6,100,random_forest,Random Forest,0.6077162968610337,0.23869688797589036,0.6852818234397182,0.22507587816219354,0.07756552657868454,0.4464099895941727,1922,173.99539890989803,0.5513868885017913,19.22
70001,1,100,0.6,100,random_forest,Random Forest,0.5923203071131734,0.24208276764813566,0.6445598292987459,0.2336733951694528,0.052239522185572485,0.44625719769673705,2084,236.88984602182893,0.39301097849408184,20.84
71000,0,100,0.6,100,boosted_trees,Boosted Trees,0.4910545525002571,0.30770865523084123,0.6762062366050597,0.22352464903922317,0.18515168410480265,0.4468610973801285,2023,217.0048279625566,0.43278071943346114,20.23
71001,1,100,0.6,100,boosted_trees,Boosted Trees,0.5908333333333333,0.2679891510008207,0.684906900328587,0.21997583670094228,0.09407356699525371,0.43208707998106954,2113,237.3047908136772,0.3926557740939642,21.13
72000,0,100,0.9,5,logistic,Logistic Regression,0.6129271288091167,0.23610765799672262,0.6245920740862894,0.2327933574583511,0.011664945277172656,0.43417656169334023,1937,211.11605213681855,0.44502168846944773,19.37
72001,1,100,0.9,5,logistic,Logistic Regression,0.6189269209522912,0.23340261999556078,0.6228897481844762,0.23154622475220704,0.0039628272321849956,0.4171945701357466,2210,225.92664485702508,0.41620550168186093,22.1
73000,0,100,0.9,5,random_forest,Random Forest,0.64785774014149,0.24688364791180353,0.8385291541126346,0.16891589213633917,0.19067141397114462,0.4813452443510247,1903,210.14620119386194,0.4467887014834522,19.03
73001,1,100,0.9,5,random_forest,Random Forest,0.5903521743635147,0.2708966745100218,0.7989384848684644,0.18331917994683875,0.2085863105049497,0.492479378942261,2061,263.921859001916,0.34722741434888477,20.61
74000,0,100,0.9,5,boosted_trees,Boosted Trees,0.6559313218720885,0.2579285430674985,0.8474721658519567,0.15716075165047524,0.19154084397986826,0.4527720739219713,1948,210.332046348016,0.4470533749101762,19.48
74001,1,100,0.9,5,boosted_trees,Boosted Trees,0.5740296258178343,0.30215586775900677,0.8351011725354701,0.1672057123032297,0.26107154671763577,0.4667623146819703,2091,236.6378145961915,0.3935855600664754,20.91
75000,0,100,0.9,20,logistic,Logistic Regression,0.5717641296240635,0.24785143650885103,0.5829049553125297,0.24557057253392647,0.011140825688466194,0.4870490286771508,2162,267.3781672622287,0.343643342452759,21.62
75001,1,100,0.9,20,logistic,Logistic Regression,0.5917338024213218,0.2421528079883208,0.6033979314796474,0.23956841016045027,0.01166412905832559,0.45207509881422925,2024,222.1756148978466,0.4215130274700015,20.24
76000,0,100,0.9,20,random_forest,Random Forest,0.5935203165721529,0.2429305584671286,0.6803820424364808,0.2220765697931173,0.08686172586432794,0.45102963335007534,1991,211.45602429190714,0.445038039019074,19.91
76001,1,100,0.9,20,random_forest,Random Forest,0.572428127372133,0.25249871182635797,0.6736113112911131,0.2268199418943408,0.10118318391898007,0.49534246575342467,1825,192.62193071496904,0.491276420919094,18.25
77000,0,100,0.9,20,boosted_trees,Boosted Trees,0.5415993345441198,0.2863570312248077,0.7059552581024974,0.21644192052852904,0.16435592355837758,0.5326797385620915,1836,259.79079411654095,0.34949452876945136,18.36
77001,1,100,0.9,20,boosted_trees,Boosted Trees,0.5657423935327451,0.28140069118369476,0.7740052323430813,0.19092969126256754,0.20826283881033614,0.42422825070159026,2138,229.5284779161814,0.4079856870610035,21.38
78000,0,100,0.9,100,logistic,Logistic Regression,0.613877454622596,0.25258992652028894,0.6398106840808888,0.24098552955806493,0.025933229458292795,0.4698979591836735,1960,254.07063760452013,0.36098871263360044,19.6
78001,1,100,0.9,100,logistic,Logistic Regression,0.6335587766547641,0.23863864723550082,0.6369068033112093,0.2361554218900236,0.00334802665644518,0.4241051200724966,2207,228.4553278867454,0.411036163996121,22.07
79000,0,100,0.9,100,random_forest,Random Forest,0.662033787878425,0.22930894310222769,0.693203021890502,0.22432840067788565,0.03116923401207694,0.44426318651441,1839,202.55060698748107,0.46458956215999964,18.39
79001,1,100,0.9,100,random_forest,Random Forest,0.5468658019963482,0.2466320406241304,0.6379954747159924,0.23227604256778106,0.09112967271964423,0.4498198661863098,1943,233.30862981182088,0.39761392098301673,19.43
80000,0,100,0.9,100,boosted_trees,Boosted Trees,0.5845172914850334,0.290076406348404,0.7839035164196455,0.1894637653794269,0.1993862249346121,0.5013477088948787,1855,185.5984854410034,0.5125181555018771,18.55
80001,1,100,0.9,100,boosted_trees,Boosted Trees,0.5923960379130732,0.2635355475666182,0.7534469017732617,0.19755215528745687,0.16105086386018852,0.5774896876841485,1697,229.3405065151068,0.40071871374023227,16.97
