seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
44001,1,50,0.6,100,xgboost,Boosted Trees,0.5580800572000238,0.27739064870985064,0.8037017859364678,0.1685738927919003,0.24562172873644394,0.3502183406113537,1145,93.4575066906953,0.5137697405389445,22.9
44002,2,50,0.6,100,xgboost,Boosted Trees,0.7125008743508819,0.22846650167662616,0.791716880466416,0.1817783158299835,0.07921600611553403,0.3637873754152824,1204,106.5009284713966,0.44649331721052066,24.08
45000,0,50,0.9,5,logistic,Logistic Regression,0.5831476775772183,0.22462330968210234,0.5902805706234241,0.22162395022555317,0.0071328930462057905,0.34891216760676874,1241,122.67676671985893,0.38270423592868774,24.82
45001,1,50,0.9,5,logistic,Logistic Regression,0.6442812832804602,0.23575128002555865,0.645344671051148,0.22870310290236492,0.001063387770687818,0.41994510521500455,1093,102.25852034493361,0.46445809622711626,21.86
45002,2,50,0.9,5,logistic,Logistic Regression,0.5535976950288468,0.25222508567293406,0.5984888968243648,0.24204601863952935,0.044891201795517977,0.47322212467076386,1139,117.42508306345331,0.3994399231836779,22.78
46000,0,50,0.9,5,random_forest,Random Forest,0.6199606926108802,0.27425471279525865,0.8964541810049703,0.13558000557597064,0.27649348839409016,0.4352818371607516,958,89.38611164590021,0.5351073043926605,19.16
46001,1,50,0.9,5,random_forest,Random Forest,0.5085330961633433,0.29921361492071125,0.7779397118161203,0.19133519769726146,0.269406615652777,0.44558697514995715,1167,123.95600043943479,0.37666208436528265,23.34
46002,2,50,0.9,5,random_forest,Random Forest,0.5863576763227372,0.2820768586538724,0.8715540974640873,0.1529760340279195,0.28519642114135013,0.4428997020854022,1007,91.89571820286923,0.5202755029068601,20.14
47000,0,50,0.9,5,xgboost,Boosted Trees,0.4864517868436559,0.37753936634152785,0.8345521773382879,0.1612195629373169,0.348100390494632,0.4029038112522686,1102,105.47079055498777,0.4490679868118939,22.04
47001,1,50,0.9,5,xgboost,Boosted Trees,0.746133137810459,0.2405738842655879,0.9107610660843575,0.12109695682011938,0.1646279282738985,0.4425742574257426,1010,87.5086724961065,0.5490475622245575,20.2
47002,2,50,0.9,5,xgboost,Boosted Trees,0.5780416337281904,0.32318707373239336,0.8558805758296532,0.15105804408873932,0.27783894210146276,0.3897306397306397,1188,120.31096426489403,0.38991264308978085,23.76
48000,0,50,0.9,20,logistic,Logistic Regression,0.6544738193134071,0.2230159405123294,0.6759478204931559,0.20973382371413918,0.021474001179748847,0.3413312693498452,1292,88.67249346102835,0.5463152601588664,25.84
48001,1,50,0.9,20,logistic,Logistic Regression,0.8061416204163071,0.17422922002960808,0.809330932802391,0.17533863903731076,0.003189312386083887,0.3817663817663818,1053,81.48858073505998,0.5943198382646703,21.06
48002,2,50,0.9,20,logistic,Logistic Regression,0.5921021247485013,0.23014362587425405,0.658787956356165,0.21314731360607297,0.06668583160766373,0.3605769230769231,1248,112.35011103986793,0.4218753428070501,24.96
49000,0,50,0.9,20,random_forest,Random Forest,0.731786927539103,0.19980193456996212,0.8133769154563394,0.17270976931263274,0.08158998791723637,0.48743169398907105,915,95.10139372733754,0.4983416242817664,18.3
49001,1,50,0.9,20,random_forest,Random Forest,0.6220579443167172,0.23892808838292398,0.7913833195859633,0.18694036955592555,0.16932537526924607,0.38253825382538253,1111,87.9993898168575,0.5478363591463833,22.22
49002,2,50,0.9,20,random_forest,Random Forest,0.5726012148279174,0.25507459456501935,0.7457214782514856,0.2090066073150001,0.17312026342356823,0.5425055928411633,894,109.72654243514663,0.4234317120718291,17.88
50000,0,50,0.9,20,xgboost,Boosted Trees,0.5850552809504005,0.2956166841140756,0.7806032857769143,0.18854052879305705,0.1955480048265138,0.42565597667638483,1029,118.26344411983467,0.3933050827962047,20.58
50001,1,50,0.9,20,xgboost,Boosted Trees,0.47692409807801267,0.3622428161678835,0.8051307233981891,0.1758426355829362,0.32820662532017647,0.5671462829736211,834,109.21949003544245,0.4232142705845301,16.68
50002,2,50,0.9,20,xgboost,Boosted Trees,0.6461812379263654,0.2780702129550493,0.841117750721879,0.1537235335826537,0.1949365127955136,0.3506944444444444,1152,105.0440062856865,0.4522156211412896,23.04
51000,0,50,0.9,100,logistic,Logistic Regression,0.5154011878032453,0.27220837634035827,0.535269238194478,0.2612419476400966,0.01986805039123274,0.36964980544747084,1285,149.82577584057606,0.3067460879538147,25.7
51001,1,50,0.9,100,logistic,Logistic Regression,0.7376515982085117,0.23111446820528794,0.7755605041071486,0.20639004580792383,0.037908905898636935,0.4537037037037037,972,95.22612898005032,0.49931033087047977,19.44
51002,2,50,0.9,100,logistic,Logistic Regression,0.5442125768887857,0.29007184634860655,0.5792469832273595,0.2683900072612085,0.0350344063385738,0.4367588932806324,1012,105.76865647033499,0.44532494552945456,20.24
52000,0,50,0.9,100,random_forest,Random Forest,0.7330756618682316,0.21128629715643452,0.7346195023749283,0.2119724340784733,0.0015438405066967587,0.5344619105199516,827,126.30129724443631,0.35700351141336667,16.54
52001,1,50,0.9,100,random_forest,Random Forest,0.5821415184349787,0.2384495066254243,0.7113294654626664,0.2194791105375903,0.12918794702768766,0.4160714285714286,1120,97.75692485678645,0.48864433969590304,22.4
52002,2,50,0.9,100,random_forest,Random Forest,0.6326350664923689,0.23806450801931933,0.7328156348311179,0.2192112633899456,0.100180568338749,0.4895833333333333,960,96.93222313992369,0.4892212814765392,19.2
53000,0,50,0.9,100,xgboost,Boosted Trees,0.6556429426779188,0.30730090518744685,0.7715438591226063,0.20157645775214536,0.11590091644468747,0.522372528616025,961,104.2087113352529,0.4512556412934254,19.22
53001,1,50,0.9,100,xgboost,Boosted Trees,0.6549176649289062,0.27759320853333863,0.7923935630413709,0.18992845419751614,0.13747589811246463,0.5255555555555556,900,104.306213528617,0.448731818247975,18.0
53002,2,50,0.9,100,xgboost,Boosted Trees,0.5316453169778036,0.3296683436387009,0.7478380777693152,0.2034432223490393,0.21619276079151162,0.45857418111753373,1038,102.01985044190786,0.4642960783654932,20.76
54000,0,100,0.0,5,logistic,Logistic Regression,0.6226353754353331,0.2364189480674592,0.6356265308390112,0.23398166000495316,0.012991155403678123,0.490138067061144,2028,239.72260755641582,0.38691793707718897,20.28
54001,1,100,0.0,5,logistic,Logistic Regression,0.7351803250909255,0.19948519144419807,0.7411390867856903,0.19708721215771666,0.005958761694764836,0.39776763064434295,1971,161.9731247133333,0.5969366869597797,19.71
54002,2,100,0.0,5,logistic,Logistic Regression,0.6056093060649995,0.23828315621874444,0.5872095041832123,0.23663302871135214,-0.018399801881787248,0.42000862440707204,2319,225.0504074112481,0.4193041077524477,23.19
55000,0,100,0.0,5,random_forest,Random Forest,0.6648936051180724,0.24218511709493248,0.7787541283379434,0.1802058517369632,0.11386052321987106,0.3800753453327752,2389,175.58209277763157,0.5507283145627236,23.89
55001,1,100,0.0,5,random_forest,Random Forest,0.4974130401647534,0.28240964944889396,0.7335687843204552,0.20201133955659464,0.23615574415570184,0.5827733659132559,1637,221.90801539703827,0.4148946303552101,16.37
55002,2,100,0.0,5,random_forest,Random Forest,0.6632245377705818,0.23382825817965913,0.7519236722126935,0.19938710235363075,0.08869913444211175,0.43576222435282835,2086,242.5657778801824,0.3826651151968695,20.86
56000,0,100,0.0,5,xgboost,Boosted Trees,0.48298918272294006,0.3426512708855156,0.8239554065463438,0.16844051209420355,0.34096622382340375,0.410958904109589,2190,194.2929969214374,0.49146585242931895,21.9
56001,1,100,0.0,5,xgboost,Boosted Trees,0.6430148822462752,0.2551233764149265,0.8102779995463066,0.17178206842711793,0.1672631173000314,0.39616891597736176,2297,230.2580847315445,0.40854631968024246,22.97
56002,2,100,0.0,5,xgboost,Boosted Trees,0.6671256629468152,0.2509941588432196,0.8609581252392848,0.14877265760625955,0.19383246229246964,0.3809950694755715,2231,192.90249742374698,0.4957967285429453,22.31
57000,0,100,0.0,20,logistic,Logistic Regression,0.6543889116779431,0.22612599125930508,0.6477863757738043,0.2265781104964063,-0.00660253590413884,0.4131004366812227,2290,219.21200630345803,0.43134740193764903,22.9
57001,1,100,0.0,20,logistic,Logistic Regression,0.636598569810911,0.23360000804389627,0.6553404824799315,0.22641586228773591,0.018741912669020477,0.43051359516616317,1986,208.7586136276694,0.45139872245861173,19.86
57002,2,100,0.0,20,logistic,Logistic Regression,0.6725474831070741,0.22585419176108226,0.6621966057254524,0.22901514338124643,-0.01035087738162177,0.47629310344827586,1856,215.385434240076,0.4337762013874972,18.56
58000,0,100,0.0,20,random_forest,Random Forest,0.5678689774493416,0.24544089567170588,0.6944632568047883,0.21238475256780773,0.12659427935544665,0.3907380607814761,2073,177.96875824263117,0.5396914262441568,20.73
58001,1,100,0.0,20,random_forest,Random Forest,0.5592696147872306,0.25376083329509763,0.6569064093062186,0.21936803564545274,0.09763679451898799,0.3957345971563981,2110,197.93796875384453,0.48059230293204974,21.1
58002,2,100,0.0,20,random_forest,Random Forest,0.567125149698558,0.2542146710036914,0.7336817185531714,0.21300601293926072,0.16655656885461345,0.47802197802197804,1820,175.18110423439697,0.5458865326012187,18.2
59000,0,100,0.0,20,xgboost,Boosted Trees,0.6807116238884404,0.24855510574686077,0.7917590883670281,0.18628590251337526,0.11104746447858771,0.47682472029834844,1877,213.89975131337775,0.43754298069736325,18.77
59001,1,100,0.0,20,xgboost,Boosted Trees,0.631629523646038,0.27897682558014114,0.8069345196817505,0.1774284320675811,0.17530499603571248,0.42586120818771844,2003,180.0217091015087,0.5321301030753933,20.03
59002,2,100,0.0,20,xgboost,Boosted Trees,0.5478259468002745,0.2938954932799267,0.7533803974625992,0.19616311046579452,0.2055544506623247,0.4524025385312783,2206,245.40890469782815,0.37934847441139175,22.06
60000,0,100,0.0,100,logistic,Logistic Regression,0.6532328936580357,0.23694021827598777,0.6582463509786244,0.2292797195038451,0.005013457320588666,0.4084938704028021,2284,230.69324593751747,0.40753632225096365,22.84
60001,1,100,0.0,100,logistic,Logistic Regression,0.6292604676520326,0.23504831669286774,0.6289479441688216,0.2317518031543635,-0.0003125234832109802,0.3732167510354349,2173,179.7929081997295,0.5347866585968643,21.73
60002,2,100,0.0,100,logistic,Logistic Regression,0.6194781253811296,0.24470088425910427,0.6156296450045793,0.24745502434513308,-0.0038484803765502784,0.4353448275862069,1856,175.97919279956372,0.5436618112348834,18.56
61000,0,100,0.0,100,random_forest,Random Forest,0.6632803423034154,0.230985026509559,0.7095302182276232,0.2217983855789553,0.04624987592420782,0.4508557457212714,2045,171.52816391717636,0.5615547746737125,20.45
61001,1,100,0.0,100,random_forest,Random Forest,0.6635042373370023,0.23042432350192368,0.7131951960308552,0.2203880570106368,0.04969095869385298,0.44642857142857145,1960,185.0049785646341,0.5158230908298324,19.6
61002,2,100,0.0,100,random_forest,Random Forest,0.6316152118669136,0.23744812488663294,0.6683398270182715,0.2319772653856147,0.03672461515135794,0.47692307692307695,1950,240.8311275605429,0.3836194579752719,19.5
62000,0,100,0.0,100,xgboost,Boosted Trees,0.44952128040410616,0.34885293295200404,0.7209543265616961,0.208199302585511,0.27143304615758995,0.3926325247079964,2226,234.24091450896242,0.3999546881079981,22.26
62001,1,100,0.0,100,xgboost,Boosted Trees,0.5149067260610235,0.30215268344394397,0.6939927107451651,0.2240103172140798,0.1790859846841416,0.486353711790393,1832,222.14753766084766,0.41840482559651926,18.32
62002,2,100,0.0,100,xgboost,Boosted Trees,0.6210614288858926,0.26419073180558256,0.7803032933207964,0.1865974289401118,0.15924186443490385,0.3981562774363477,2278,196.47597637083908,0.4864229939905251,22.78
63000,0,100,0.6,5,logistic,Logistic Regression,0.620592931463718,0.24083365402330084,0.6292232887895566,0.2352428982574971,0.008630357325838611,0.44308943089430897,1968,198.39418320787547,0.4774970914308039,19.68
63001,1,100,0.6,5,logistic,Logistic Regression,0.6985368667105073,0.22296024385594207,0.6991620905534345,0.22073901221186953,0.0006252238429271806,0.5032188841201717,1864,205.5343890722168,0.4574286828930284,18.64
63002,2,100,0.6,5,logistic,Logistic Regression,0.6648789572966859,0.2350232642193735,0.6763158290134813,0.22329482113164068,0.011436871716795416,0.4578047435190292,1813,187.64109236674722,0.5056662406555841,18.13
64000,0,100,0.6,5,random_forest,Random Forest,0.6261581932826443,0.2638657879122758,0.808130308508972,0.17836996480365866,0.18197211522632772,0.44027640671273444,2026,197.43165854087914,0.4808815555118041,20.26
64001,1,100,0.6,5,random_forest,Random Forest,0.6059933550331045,0.25545895926120715,0.8064581968130616,0.1734383298792452,0.20046484177995716,0.37364470391993326,2398,209.19174402093233,0.45531625298723405,23.98
64002,2,100,0.6,5,random_forest,Random Forest,0.6457281072964303,0.25328987917915674,0.80735780126646,0.1777621383290894,0.1616296939700297,0.43270622286541244,2073,199.67121900833808,0.475522915947045,20.73
65000,0,100,0.6,5,xgboost,Boosted Trees,0.5931493982052295,0.31812559193220835,0.8528813324610618,0.15727313916479022,0.2597319342558323,0.4815983175604627,1902,176.74174872255907,0.5417016754373858,19.02
65001,1,100,0.6,5,xgboost,Boosted Trees,0.5612424584587067,0.331253279224347,0.9106575718392538,0.12430142018163624,0.3494151133805471,0.4422976501305483,1915,159.59228171740853,0.6060235348004663,19.15
65002,2,100,0.6,5,xgboost,Boosted Trees,0.6367817770728389,0.2691582683029353,0.8404042936835975,0.16362665422296516,0.20362251661075859,0.43075497915701716,2159,220.91904600458108,0.4260714242222194,21.59
66000,0,100,0.6,20,logistic,Logistic Regression,0.6893760268366185,0.22739091294093264,0.6959959560830381,0.22044994755467895,0.006619929246419631,0.47249007373794666,1763,201.67238120301013,0.4655382468471597,17.63
66001,1,100,0.6,20,logistic,Logistic Regression,0.5690980602485027,0.24915978370388214,0.5872233378738385,0.2450886743215742,0.01812527762533578,0.49877390877881317,2039,244.55160334346633,0.37842746642973263,20.39
66002,2,100,0.6,20,logistic,Logistic Regression,0.6038092484110357,0.23873723209126077,0.6187265178501561,0.236499930890658,0.014917269439120417,0.44049459041731065,1941,229.93857042070715,0.4042034222254903,19.41
67000,0,100,0.6,20,random_forest,Random Forest,0.708942131422122,0.21734184992305217,0.8005654219191163,0.18313358726400697,0.09162329049699425,0.43843683083511775,1868,156.1442579880036,0.6200959359293093,18.68
67001,1,100,0.6,20,random_forest,Random Forest,0.600613788875984,0.24865759900279172,0.7161910266548634,0.21693533323478717,0.1155772377788794,0.4991304347826087,1725,197.05490146936359,0.4771634198270727,17.25
67002,2,100,0.6,20,random_forest,Random Forest,0.7016624275552029,0.22008797981907,0.7530257791818539,0.19816776566679525,0.051363351626650955,0.4431543299467828,2067,194.50265242634984,0.4894308303951385,20.67
68000,0,100,0.6,20,xgboost,Boosted Trees,0.6307712795037065,0.24822043895647125,0.804266826836454,0.1733880485665289,0.17349554733274752,0.3892965041001295,2317,221.7184733114664,0.42626022649836637,23.17
68001,1,100,0.6,20,xgboost,Boosted Trees,0.5558524522599259,0.29141942592040887,0.822264741152801,0.1672430616809142,0.26641228889287516,0.3661616161616162,2376,192.38341877599152,0.4986966921623696,23.76
68002,2,100,0.6,20,xgboost,Boosted Trees,0.6071142456066173,0.26521429719658646,0.7454606291568094,0.20046910298264042,0.13834638355019213,0.44360547428032093,2119,253.60826738348553,0.3643093534637994,21.19
69000,0,100,0.6,100,logistic,Logistic Regression,0.5934576977843554,0.25438414187575586,0.6014379156218456,0.24999497904097903,0.007980217837490144,0.455470737913486,1965,193.2294956373594,0.4916490575948307,19.65
69001,1,100,0.6,100,logistic,Logistic Regression,0.6506323075205245,0.24057127482285848,0.6489668961992155,0.23959996480090104,-0.0016654113213089294,0.4718885151369534,2081,225.635012260289,0.41508629114108764,20.81
69002,2,100,0.6,100,logistic,Logistic Regression,0.6513710581824218,0.24815348311167132,0.663212284458187,0.2372327591355721,0.011841226275765226,0.5104529616724739,1722,189.27685869525956,0.49924686335303303,17.22
70000,0,100,0.6,100,random_forest,Random Forest,0.6510578424455645,0.2243312491186704,0.7014906391963233,0.21602592182912048,0.050432796750758735,0.4103299856527977,2091,166.42984189641004,0.5808062576101252,20.91
70001,1,100,0.6,100,random_forest,Random Forest,0.636789367907797,0.2336969780185895,0.671186950656922,0.22661169446752039,0.034397582749124966,0.4250457038391225,2188,225.44063747606236,0.4169270797252268,21.88
70002,2,100,0.6,100,random_forest,Random Forest,0.6928381927054996,0.2176034758898141,0.7355903254619113,0.2064851415434349,0.042752132756411654,0.3936451897616946,2266,206.49077136521578,0.4604735017091418,22.66
71000,0,100,0.6,100,xgboost,Boosted Trees,0.5332291672675341,0.2915866800737899,0.7129175344366555,0.21197692205030205,0.1796883671691214,0.4224299065420561,2140,206.7202704065965,0.45843890398051157,21.4
71001,1,100,0.6,100,xgboost,Boosted Trees,0.5572522541556849,0.27698065114175385,0.7164745803709569,0.20764324660417868,0.159222326215272,0.4094170403587444,2230,225.36029386947612,0.4176181108835012,22.3
71002,2,100,0.6,100,xgboost,Boosted Trees,0.4979486867763934,0.2852829648338218,0.6505676768622491,0.2147965428834092,0.15261899008585572,0.3630721489526765,2578,235.26967396997725,0.40184174096594216,25.78
72000,0,100,0.9,5,logistic,Logistic Regression,0.6281992624717535,0.23372180715683977,0.6509122218448499,0.2241010973157489,0.022712959373096364,0.4043269230769231,2080,199.92765489960783,0.47493754073254174,20.8
72001,1,100,0.9,5,logistic,Logistic Regression,0.593149962201282,0.2345881236669796,0.6272495304599145,0.2265062664035614,0.03409956825863247,0.389687235841082,2366,213.73088040924972,0.4443952357079045,23.66
72002,2,100,0.9,5,logistic,Logistic Regression,0.7677318479362268,0.201764439373635,0.7703349497142403,0.19420906973941623,0.0026031017780134835,0.470213996529786,1729,177.53394256417695,0.5364630280233402,17.29
73000,0,100,0.9,5,random_forest,Random Forest,0.6540077003858377,0.24942641003537727,0.8438939385763046,0.1659679108861144,0.1898862381904669,0.4564025909317389,2007,199.98778458444573,0.4738129494448023,20.07
73001,1,100,0.9,5,random_forest,Random Forest,0.5995601591939073,0.27388428520732466,0.8041354137433375,0.17981571544278332,0.20457525454943026,0.47742238946378174,2126,251.94961503906984,0.36713697294869485,21.26
73002,2,100,0.9,5,random_forest,Random Forest,0.6302974789217818,0.26416591643356796,0.8443286017183539,0.16145652187128393,0.2140311227965721,0.48414830736163356,1861,196.86323373060048,0.4800263139504028,18.61
74000,0,100,0.9,5,xgboost,Boosted Trees,0.6214077651347726,0.2855232321304482,0.8728240214099405,0.14315571317604603,0.25141625627516795,0.4218077474892396,2091,198.54200558830442,0.47874316199682015,20.91
74001,1,100,0.9,5,xgboost,Boosted Trees,0.545200144626545,0.3221144991037361,0.8303999609528296,0.16776796092915613,0.28519981632628466,0.4472960586617782,2182,225.71444634220265,0.41628634620975435,21.82
74002,2,100,0.9,5,xgboost,Boosted Trees,0.6090897930572631,0.29603590254803264,0.859392912989445,0.14796131816644786,0.2503031199321819,0.351103706788838,2401,200.0347647559507,0.4781796439890729,24.01
75000,0,100,0.9,20,logistic,Logistic Regression,0.5584562188172127,0.25417890431420703,0.5933086450661417,0.24354670426825922,0.034852426248928925,0.4700892857142857,2240,253.7042566580051,0.3658494316286221,22.4
75001,1,100,0.9,20,logistic,Logistic Regression,0.5767368736452888,0.24516667209793133,0.5967004833732527,0.23783469969718016,0.01996360972796385,0.4273703876693134,2141,210.99503466999244,0.44817041734239355,21.41
75002,2,100,0.9,20,logistic,Logistic Regression,0.5986185122254063,0.2387907329390099,0.6168725944500318,0.23514927856660706,0.018254082224625545,0.4199134199134199,2310,250.15407489188877,0.37259316286962074,23.1
76000,0,100,0.9,20,random_forest,Random Forest,0.6027165396108397,0.2422864974278893,0.714598268337635,0.21200469439162217,0.11188172872679525,0.42599620493358636,2108,201.60642074656727,0.47091714110075567,21.08
76001,1,100,0.9,20,random_forest,Random Forest,0.5814994436618078,0.24902297183344516,0.6994683669403924,0.21938821668585484,0.11796892327858455,0.4654994850669413,1942,183.10921272826232,0.5214816763049835,19.42
76002,2,100,0.9,20,random_forest,Random Forest,0.5262264062897014,0.2575596743592716,0.6523943422312087,0.22996623260634005,0.12616793594150733,0.4581818181818182,2200,204.25224891141448,0.4652854874362344,22.0
77000,0,100,0.9,20,xgboost,Boosted Trees,0.5543993217908292,0.28889369941478776,0.7384391810186073,0.20546528077892492,0.1840398592277781,0.5180084745762712,1888,247.6718633562758,0.37041327987916256,18.88
77001,1,100,0.9,20,xgboost,Boosted Trees,0.5113858381232075,0.32658389113582675,0.8079267906070638,0.1763859115864845,0.29654095248385637,0.39991181657848324,2268,218.0225979512823,0.4336988647945486,22.68
77002,2,100,0.9,20,xgboost,Boosted Trees,0.6668004405291065,0.25881665398504844,0.8468322912372795,0.15910872969168424,0.18003185070817307,0.4005655042412818,2122,187.36844260687158,0.5106468642954454,21.22
78000,0,100,0.9,100,logistic,Logistic Regression,0.6543954552627828,0.24375610853540264,0.653262004113099,0.23825211947405212,-0.001133451149683773,0.4490492442710873,2051,239.995859094162,0.3867750273581323,20.51
78001,1,100,0.9,100,logistic,Logistic Regression,0.6399886572991688,0.23222917865963053,0.6693755913845614,0.22282212247809807,0.029386934085392613,0.40051347881899874,2337,217.40529566960834,0.4358296003930567,23.37
78002,2,100,0.9,100,logistic,Logistic Regression,0.6726673954392716,0.2314001220829689,0.6663483786338674,0.23354010313235873,-0.006319016805404143,0.45930533955417313,1929,179.90188632928152,0.5315752460172603,19.29
79000,0,100,0.9,100,random_forest,Random Forest,0.6648868027524669,0.22464389456804232,0.7257305040457308,0.2151553089793351,0.060843701293263885,0.4176891615541922,1956,193.45293960411877,0.4908936522689645,19.56
79001,1,100,0.9,100,random_forest,Random Forest,0.5794972019803534,0.23910915665276875,0.6377632468955482,0.22901643375214067,0.058266044915194826,0.4296951819075713,2034,222.77083965743913,0.4203960144624114,20.34
79002,2,100,0.9,100,random_forest,Random Forest,0.5869838573863327,0.24133280615007924,0.6512391300621895,0.2286303112551883,0.06425527267585673,0.46316851664984865,1982,232.42891329532145,0.3999648464541873,19.82
80000,0,100,0.9,100,xgboost,Boosted Trees,0.5830709898298988,0.2850871632875586,0.8120188768459161,0.17714226210024434,0.22894788701601732,0.4716024340770791,1972,177.03055143550856,0.5416303532814508,19.72
80001,1,100,0.9,100,xgboost,Boosted Trees,0.6129184613478237,0.2680144714156298,0.7615063905261458,0.19580645503641433,0.1485879291783221,0.5603201829616924,1749,218.25658240713656,0.42531861841470525,17.49
80002,2,100,0.9,100,xgboost,Boosted Trees,0.5059970460562228,0.29596750144627976,0.6756394153515507,0.22712671444387636,0.16964236929532794,0.4590643274853801,2052,213.20469817059154,0.4418316284559057,20.52
